Date,Ticker,Close,High,Low,Open,Volume
2024-05-09,INFY.NS,1415.36669921875,1425.591891086482,1400.913576064049,1403.5682901224832,6088406.0
2024-05-09,RELIANCE.NS,1394.125,1423.75,1390.0,1413.0,11009612.0
2024-05-09,TCS.NS,3903.6650390625,3914.3109088545148,3854.231065297169,3905.439390803724,1726486.0
2024-05-10,HDFCBANK.NS,1437.9000244140625,1451.949951171875,1426.800048828125,1439.0,13638304.0
2024-05-10,INFY.NS,1400.9627685546875,1411.827064798431,1389.2626556602063,1410.9422801417338,8777481.0
2024-05-10,RELIANCE.NS,1407.425048828125,1410.0,1388.074951171875,1396.75,10505096.0
2024-05-10,TCS.NS,3838.3115234375,3916.87393792177,3829.5880083031457,3906.030971277353,1672489.0
2024-05-13,HDFCBANK.NS,1455.25,1459.800048828125,1430.300048828125,1432.0,13523601.0
2024-05-13,INFY.NS,1399.537109375,1401.061118599573,1387.4928997589686,1401.061118599573,3735954.0
2024-05-13,RELIANCE.NS,1402.699951171875,1406.9749755859375,1384.0,1399.9000244140625,8456620.0
2024-05-13,TCS.NS,3891.442138671875,3898.539304951847,3814.7527459326543,3829.045747177105,931326.0
2024-05-14,HDFCBANK.NS,1460.949951171875,1465.5,1450.300048828125,1452.25,12832571.0
2024-05-14,INFY.NS,1400.7659912109375,1409.6640055660362,1394.227802562628,1402.437504415009,3463230.0
2024-05-14,RELIANCE.NS,1420.074951171875,1427.074951171875,1400.0250244140625,1400.9749755859375,7188300.0
2024-05-14,TCS.NS,3845.50732421875,3889.4707212106064,3837.325764965336,3879.8105756097802,1058317.0
2024-05-15,HDFCBANK.NS,1438.5,1459.699951171875,1435.800048828125,1459.699951171875,19465998.0
2024-05-15,INFY.NS,1396.0958251953125,1407.7468498334654,1394.7194401923216,1402.0442376053431,4327544.0
2024-05-15,RELIANCE.NS,1416.2750244140625,1429.9749755859375,1413.0250244140625,1420.5,5046534.0
2024-05-15,TCS.NS,3825.004150390625,3870.889660763131,3820.174197995762,3848.760200251439,1115021.0
2024-05-16,HDFCBANK.NS,1460.25,1462.550048828125,1435.5,1446.050048828125,17472618.0
2024-05-16,INFY.NS,1428.934814453125,1431.2945203040222,1403.0274981788355,1409.8606955195087,9249145.0
2024-05-16,RELIANCE.NS,1425.3499755859375,1427.5,1398.0250244140625,1418.550048828125,14711774.0
2024-05-16,TCS.NS,3873.208984375,3881.698230930955,3816.1675791234497,3863.429176479737,2599399.0
2024-05-17,HDFCBANK.NS,1464.0999755859375,1468.0,1446.199951171875,1446.199951171875,10460095.0
2024-05-17,INFY.NS,1420.0369873046875,1432.5235896666127,1415.0717751734196,1432.5235896666127,7542860.0
2024-05-17,RELIANCE.NS,1435.699951171875,1437.199951171875,1413.25,1423.050048828125,10916476.0
2024-05-17,TCS.NS,3806.83447265625,3892.1235107906195,3802.763532226549,3891.1306221399072,2765804.0
2024-05-21,HDFCBANK.NS,1458.800048828125,1469.699951171875,1450.0999755859375,1450.0999755859375,21884989.0
2024-05-21,INFY.NS,1410.0574951171875,1420.430191867563,1404.4040903416053,1405.9771876665363,6752663.0
2024-05-21,RELIANCE.NS,1436.125,1441.824951171875,1425.5999755859375,1425.5999755859375,11176128.0
2024-05-21,TCS.NS,3793.033447265625,3817.408913871376,3782.9557236992146,3803.359635417006,1908117.0
2024-05-22,HDFCBANK.NS,1459.199951171875,1465.5999755859375,1448.1500244140625,1457.8499755859375,19998139.0
2024-05-22,INFY.NS,1430.3604736328125,1435.4238613894343,1404.0106459942597,1404.7480465436263,7173285.0
2024-05-22,RELIANCE.NS,1460.6500244140625,1468.7750244140625,1436.2750244140625,1436.2750244140625,10281604.0
2024-05-22,TCS.NS,3804.74951171875,3813.9337322259003,3790.4023184344205,3807.728177829177,1311168.0
2024-05-23,HDFCBANK.NS,1492.5999755859375,1495.6500244140625,1457.050048828125,1458.6500244140625,20430960.0
2024-05-23,INFY.NS,1447.664794921875,1453.3181991821157,1425.6410743215354,1430.26206979597,8641428.0
2024-05-23,RELIANCE.NS,1486.050048828125,1492.2249755859375,1455.0,1458.550048828125,14608260.0
2024-05-23,TCS.NS,3865.76220703125,3877.2301192451187,3798.2954727713704,3813.6355536995293,2095742.0
2024-05-24,HDFCBANK.NS,1517.199951171875,1519.9000244140625,1486.0,1487.5,15530103.0
2024-05-24,INFY.NS,1440.4874267578125,1450.7127387884402,1435.4731268255662,1443.5845331929024,5277938.0
2024-05-24,RELIANCE.NS,1480.25,1488.5,1476.0999755859375,1483.625,7094776.0
2024-05-24,TCS.NS,3822.124755859375,3856.1808841236075,3816.9617834984756,3850.6703037827306,1309452.0
2024-05-27,HDFCBANK.NS,1527.699951171875,1545.0,1519.050048828125,1523.3499755859375,14692720.0
2024-05-27,INFY.NS,1446.6324462890625,1454.7438527388651,1435.7189416150716,1447.1240466799595,5821844.0
2024-05-27,RELIANCE.NS,1466.25,1484.9000244140625,1461.550048828125,1480.2249755859375,6629010.0
2024-05-27,TCS.NS,3819.6923828125,3880.556506388472,3814.0329659093472,3827.585799209355,1841538.0
2024-05-28,HDFCBANK.NS,1530.5,1536.050048828125,1524.800048828125,1530.0999755859375,13954452.0
2024-05-28,INFY.NS,1442.4046630859375,1451.2042615147818,1435.7680582314492,1450.71266115519,6186922.0
2024-05-28,RELIANCE.NS,1456.199951171875,1478.5,1452.75,1468.0,7820162.0
2024-05-28,TCS.NS,3812.593017578125,3842.479062806177,3802.7635169373793,3830.564399045538,1801993.0
2024-05-29,HDFCBANK.NS,1508.300048828125,1523.8499755859375,1501.25,1518.0,17573853.0
2024-05-29,INFY.NS,1426.5750732421875,1440.8806920927175,1425.641080542095,1440.7823960221217,7401634.0
2024-05-29,RELIANCE.NS,1440.7750244140625,1458.0,1438.449951171875,1446.5,7383556.0
2024-05-29,TCS.NS,3776.60107421875,3821.529288695876,3772.977127360837,3821.529288695876,1568095.0
2024-05-30,HDFCBANK.NS,1514.8499755859375,1523.5999755859375,1497.6500244140625,1499.199951171875,16877675.0
2024-05-30,INFY.NS,1403.4698486328125,1425.4935692178785,1397.6690602811555,1418.5620760110332,9663150.0
2024-05-30,RELIANCE.NS,1424.8499755859375,1440.4000244140625,1420.0999755859375,1435.5,13206858.0
2024-05-30,TCS.NS,3709.531494140625,3767.416710258415,3689.0281974568825,3750.1405441889883,2919230.0
2024-05-31,HDFCBANK.NS,1531.550048828125,1536.0,1514.0,1519.0,37039794.0
2024-05-31,INFY.NS,1391.061279296875,1420.5752067295282,1384.2389346938157,1393.928655515095,37113815.0
2024-05-31,RELIANCE.NS,1430.4000244140625,1442.25,1422.25,1431.300048828125,31069832.0
2024-05-31,TCS.NS,3644.8447265625,3723.1340975574863,3627.7670893950612,3713.403739811845,10956800.0
2024-06-03,HDFCBANK.NS,1572.199951171875,1599.0,1550.0,1599.0,36318628.0
2024-06-03,INFY.NS,1390.072509765625,1423.7885904417358,1388.1938756806924,1423.7885904417358,10589244.0
2024-06-03,RELIANCE.NS,1510.324951171875,1514.5,1459.0,1483.0,21527942.0
2024-06-03,TCS.NS,3676.517822265625,3724.871450877324,3669.716438074187,3706.2547887523533,2156773.0
2024-06-04,HDFCBANK.NS,1483.1500244140625,1559.0,1454.0,1557.0,44765620.0
2024-06-04,INFY.NS,1377.9603271484375,1399.0699449345661,1343.0576858974464,1393.1374928712394,13736134.0
2024-06-04,RELIANCE.NS,1397.2750244140625,1498.050048828125,1359.300048828125,1498.050048828125,36709098.0
2024-06-04,TCS.NS,3688.58154296875,3718.3682041501934,3565.959787771808,3673.6882123780283,3395997.0
2024-06-05,HDFCBANK.NS,1551.800048828125,1559.5999755859375,1482.3499755859375,1494.050048828125,40815825.0
2024-06-05,INFY.NS,1414.0,1421.8110864360426,1384.3872234948608,1384.3872234948608,9233424.0
2024-06-05,RELIANCE.NS,1420.75,1431.1500244140625,1384.0999755859375,1422.0,17464890.0
2024-06-05,TCS.NS,3719.807861328125,3756.89235163064,3673.6882292018763,3689.574448571398,2799670.0
2024-06-06,HDFCBANK.NS,1559.699951171875,1565.449951171875,1546.5999755859375,1564.9000244140625,23211435.0
2024-06-06,INFY.NS,1455.675537109375,1457.7025066654837,1421.316749597369,1428.6828298646863,12660930.0
2024-06-06,RELIANCE.NS,1431.5999755859375,1443.699951171875,1421.3499755859375,1435.0,17855722.0
2024-06-06,TCS.NS,3803.16064453125,3812.593086846461,3714.892939195955,3754.112041453937,4328036.0
2024-06-07,HDFCBANK.NS,1573.3499755859375,1584.3499755859375,1552.050048828125,1561.050048828125,18356108.0
2024-06-07,INFY.NS,1516.3348388671875,1522.3661414522455,1460.6192464633557,1464.3270292856523,24075302.0
2024-06-07,RELIANCE.NS,1469.949951171875,1472.0,1426.5,1428.5,18558696.0
2024-06-07,TCS.NS,3866.259033203125,3887.15938951269,3810.0119834431034,3810.0119834431034,4552445.0
2024-06-10,HDFCBANK.NS,1561.300048828125,1580.6500244140625,1557.5999755859375,1574.0,11227029.0
2024-06-10,INFY.NS,1482.8658447265625,1512.577590710621,1480.4434750556031,1508.1282516199265,6810606.0
2024-06-10,RELIANCE.NS,1471.4000244140625,1493.3499755859375,1468.074951171875,1469.949951171875,9251760.0
2024-06-10,TCS.NS,3831.259521484375,3878.1238189496194,3814.57894309045,3867.3014292416406,1734661.0
2024-06-11,HDFCBANK.NS,1564.800048828125,1571.0,1552.199951171875,1556.0,14772663.0
2024-06-11,INFY.NS,1478.910888671875,1489.4903800951365,1477.1311047427057,1483.1625276715306,4853054.0
2024-06-11,RELIANCE.NS,1456.675048828125,1473.675048828125,1454.675048828125,1469.0,11774902.0
2024-06-11,TCS.NS,3824.70654296875,3852.3583469877426,3813.6853817691017,3817.656936449413,1419898.0
2024-06-12,HDFCBANK.NS,1574.1500244140625,1588.300048828125,1566.4000244140625,1575.0,19640218.0
2024-06-12,INFY.NS,1468.4796142578125,1491.7645373360758,1466.0572445634243,1490.0342387840703,9564320.0
2024-06-12,RELIANCE.NS,1463.324951171875,1476.0,1455.175048828125,1457.5,10081742.0
2024-06-12,TCS.NS,3804.401611328125,3865.8118698802723,3800.2315275749074,3846.847600139575,2177001.0
2024-06-13,HDFCBANK.NS,1580.75,1585.699951171875,1574.0,1581.75,12060096.0
2024-06-13,INFY.NS,1477.131103515625,1488.056751196517,1472.5829143289184,1478.169330922786,7307565.0
2024-06-13,RELIANCE.NS,1465.25,1472.25,1460.0999755859375,1472.0,9181160.0
2024-06-13,TCS.NS,3850.571044921875,3862.336872459144,3824.6071035250957,3829.373017555551,1932323.0
2024-06-14,HDFCBANK.NS,1596.9000244140625,1599.0,1577.699951171875,1584.0,12770277.0
2024-06-14,INFY.NS,1472.1380615234375,1486.7713714372505,1469.3201708217953,1486.7713714372505,4237727.0
2024-06-14,RELIANCE.NS,1477.550048828125,1479.675048828125,1457.2249755859375,1470.0,8157998.0
2024-06-14,TCS.NS,3804.799072265625,3861.3440334804677,3800.7778246755543,3861.3440334804677,1860730.0
2024-06-18,HDFCBANK.NS,1607.800048828125,1610.5,1589.449951171875,1596.9000244140625,16207857.0
2024-06-18,INFY.NS,1481.333251953125,1490.0342300420084,1478.5648467037877,1480.1468098028445,5420939.0
2024-06-18,RELIANCE.NS,1481.0250244140625,1487.4000244140625,1471.3499755859375,1487.3499755859375,7196766.0
2024-06-18,TCS.NS,3787.969482421875,3814.6780894177573,3768.0620170506086,3798.8415643624126,1774045.0
2024-06-19,HDFCBANK.NS,1657.8499755859375,1669.9000244140625,1604.0,1613.4000244140625,45065598.0
2024-06-19,INFY.NS,1494.3353271484375,1498.5869663955543,1479.8502314530917,1488.0568390431806,5493456.0
2024-06-19,RELIANCE.NS,1458.6500244140625,1487.5,1456.0,1487.5,8725874.0
2024-06-19,TCS.NS,3774.664794921875,3806.58631099227,3765.97701909007,3800.4302073364515,1509050.0
2024-06-20,HDFCBANK.NS,1669.3499755859375,1681.449951171875,1652.0,1669.800048828125,20704371.0
2024-06-20,INFY.NS,1498.3397216796875,1500.4160558385076,1482.223178040366,1499.2296136609104,7927010.0
2024-06-20,RELIANCE.NS,1473.699951171875,1482.8499755859375,1450.0999755859375,1459.0,16113776.0
2024-06-20,TCS.NS,3760.31787109375,3782.856396954086,3753.169120664651,3769.0056475468677,2846526.0
2024-06-21,HDFCBANK.NS,1665.75,1672.8499755859375,1643.1500244140625,1672.8499755859375,25815388.0
2024-06-21,INFY.NS,1515.4449462890625,1540.2129838112476,1506.5462675188483,1527.6065222201107,17301941.0
2024-06-21,RELIANCE.NS,1454.199951171875,1474.699951171875,1440.574951171875,1473.625,31170360.0
2024-06-21,TCS.NS,3783.650634765625,3850.223870955247,3771.0409966857305,3799.7850762312005,4642195.0
2024-06-24,HDFCBANK.NS,1672.4000244140625,1675.0999755859375,1645.75,1647.0,14272497.0
2024-06-24,INFY.NS,1509.9573974609375,1511.8853961182992,1498.3396787453364,1507.3866923524395,5564989.0
2024-06-24,RELIANCE.NS,1441.4749755859375,1449.5,1437.5,1445.5250244140625,8878386.0
2024-06-24,TCS.NS,3789.65771484375,3829.571792905453,3764.3390524846395,3781.664912167136,1702154.0
2024-06-25,HDFCBANK.NS,1711.3499755859375,1716.949951171875,1671.0999755859375,1671.0999755859375,37260774.0
2024-06-25,INFY.NS,1524.5908203125,1526.5189398093207,1503.2340152668712,1508.8204322252652,4551525.0
2024-06-25,RELIANCE.NS,1454.1500244140625,1455.925048828125,1441.0,1443.0,7045386.0
2024-06-25,TCS.NS,3811.153564453125,3820.2880919700933,3765.927435895861,3789.856150417264,1338808.0
2024-06-26,HDFCBANK.NS,1701.5,1710.9000244140625,1691.0999755859375,1707.949951171875,23798333.0
2024-06-26,INFY.NS,1523.3548583984375,1531.4131304051218,1517.7190768799755,1523.6515292977476,4851004.0
2024-06-26,RELIANCE.NS,1514.0250244140625,1518.9749755859375,1445.125,1446.050048828125,22014882.0
2024-06-26,TCS.NS,3828.429931640625,3839.4508505974786,3813.685437711898,3817.160548108147,1639845.0
2024-06-27,HDFCBANK.NS,1696.1500244140625,1713.0,1686.5999755859375,1696.0999755859375,27537325.0
2024-06-27,INFY.NS,1555.6373291015625,1560.6305248893534,1514.8023535712855,1521.1302063332462,14757754.0
2024-06-27,RELIANCE.NS,1530.550048828125,1537.5,1506.0,1513.75,28383030.0
2024-06-27,TCS.NS,3906.1728515625,3913.96712455873,3790.9483157029526,3803.756482542997,4526556.0
2024-06-28,HDFCBANK.NS,1683.800048828125,1706.5999755859375,1679.0,1697.5999755859375,13238023.0
2024-06-28,INFY.NS,1549.111572265625,1570.61671137319,1546.63971719579,1554.8463243060617,8197544.0
2024-06-28,RELIANCE.NS,1565.4000244140625,1581.0,1531.0250244140625,1531.0250244140625,28957336.0
2024-06-28,TCS.NS,3876.38623046875,3931.8391600284103,3870.131225728638,3889.939306349404,2731571.0
2024-07-01,HDFCBANK.NS,1705.199951171875,1707.300048828125,1680.0,1680.0,10593512.0
2024-07-01,INFY.NS,1572.890869140625,1581.8883974717737,1541.9431953322917,1541.9431953322917,6801771.0
2024-07-01,RELIANCE.NS,1560.1500244140625,1579.4000244140625,1555.675048828125,1562.5250244140625,7724306.0
2024-07-01,TCS.NS,3949.90966796875,3973.2425517696065,3856.3796035117416,3856.3796035117416,2658723.0
2024-07-02,HDFCBANK.NS,1730.5999755859375,1734.9000244140625,1702.75,1715.0,22960845.0
2024-07-02,INFY.NS,1602.8004150390625,1615.4068767004535,1568.6393275134976,1578.2300775186434,10493173.0
2024-07-02,RELIANCE.NS,1565.175048828125,1573.5,1557.0,1569.5,7749246.0
2024-07-02,TCS.NS,3988.830810546875,3994.7881425140804,3954.228786146697,3965.200254333859,2307449.0
2024-07-03,HDFCBANK.NS,1768.6500244140625,1794.0,1764.6500244140625,1791.0,61608901.0
2024-07-03,INFY.NS,1609.078857421875,1617.5820150242344,1587.919753135037,1606.7058523315286,7269965.0
2024-07-03,RELIANCE.NS,1552.425048828125,1575.0,1542.7750244140625,1566.324951171875,9049620.0
2024-07-03,TCS.NS,3937.0517578125,3997.4691297160625,3926.8746490507374,3991.412411930206,1821198.0
2024-07-04,HDFCBANK.NS,1727.1500244140625,1759.75,1724.8499755859375,1759.75,22924329.0
2024-07-04,INFY.NS,1632.067138671875,1641.3118529816875,1609.6721064181852,1609.869806555785,8008311.0
2024-07-04,RELIANCE.NS,1554.0250244140625,1567.5,1550.800048828125,1557.0,6837176.0
2024-07-04,TCS.NS,3992.355712890625,4018.5681196397627,3953.7821328880023,3971.4059070618528,2518001.0
2024-07-05,HDFCBANK.NS,1648.0999755859375,1685.0,1642.199951171875,1685.0,41121274.0
2024-07-05,INFY.NS,1628.903076171875,1647.09595441281,1614.961837113569,1632.8580444548586,7065022.0
2024-07-05,RELIANCE.NS,1588.625,1598.5,1548.0,1553.824951171875,12269710.0
2024-07-05,TCS.NS,3983.27099609375,3998.114633904997,3959.640196191253,3981.4837479255075,1668616.0
2024-07-08,HDFCBANK.NS,1635.3499755859375,1654.949951171875,1627.1500244140625,1645.300048828125,19543900.0
2024-07-08,INFY.NS,1642.9432373046875,1647.244241045759,1621.536947968214,1624.6020241574806,5880533.0
2024-07-08,RELIANCE.NS,1600.9000244140625,1608.800048828125,1582.5250244140625,1589.0,9500806.0
2024-07-08,TCS.NS,3964.802978515625,4002.5824407942773,3949.7608121650283,3993.3982206200517,1758882.0
2024-07-09,HDFCBANK.NS,1636.5,1646.699951171875,1620.3499755859375,1625.0,24275439.0
2024-07-09,INFY.NS,1638.493896484375,1647.985795933563,1632.4131087963476,1641.2129370956347,5191182.0
2024-07-09,RELIANCE.NS,1590.2750244140625,1600.5,1580.5,1597.5999755859375,6960002.0
2024-07-09,TCS.NS,3957.157958984375,3978.455373361395,3946.832013348387,3956.6615146287127,1305801.0
2024-07-10,HDFCBANK.NS,1626.0999755859375,1640.0,1620.75,1629.949951171875,22753591.0
2024-07-10,INFY.NS,1629.694091796875,1655.1541997075497,1619.1146000891124,1638.3455847762305,9852770.0
2024-07-10,RELIANCE.NS,1584.2249755859375,1597.5,1563.1500244140625,1595.0,7134578.0
2024-07-10,TCS.NS,3881.350830078125,3974.8314482017768,3874.251772715231,3955.370732391905,2669716.0
2024-07-11,HDFCBANK.NS,1621.9000244140625,1625.8499755859375,1601.0,1623.949951171875,22088537.0
2024-07-11,INFY.NS,1634.093994140625,1646.2555700536777,1623.5639875016302,1637.356891296631,8857679.0
2024-07-11,RELIANCE.NS,1580.6500244140625,1604.25,1570.5,1587.5,11940946.0
2024-07-11,TCS.NS,3895.79736328125,3951.6970458529786,3867.8973361137632,3903.0454993085577,4872189.0
2024-07-12,HDFCBANK.NS,1622.699951171875,1638.4000244140625,1611.1500244140625,1622.0,28024980.0
2024-07-12,INFY.NS,1692.479248046875,1700.3891846523227,1647.8870045728747,1661.0866871440046,17078316.0
2024-07-12,RELIANCE.NS,1596.7249755859375,1605.1500244140625,1574.5,1584.5,12924784.0
2024-07-12,TCS.NS,4154.19677734375,4170.082996188316,3943.0588545700098,3951.6969375858503,13509164.0
2024-07-15,HDFCBANK.NS,1622.0999755859375,1629.800048828125,1615.199951171875,1623.5,16687847.0
2024-07-15,INFY.NS,1687.8321533203125,1708.5462508493542,1683.4816641905138,1706.766466892966,6942230.0
2024-07-15,RELIANCE.NS,1597.2249755859375,1605.8499755859375,1585.5,1604.449951171875,5329688.0
2024-07-15,TCS.NS,4139.55224609375,4209.848580351494,4127.4882591306905,4205.579352365772,4848030.0
2024-07-16,HDFCBANK.NS,1619.75,1627.0,1616.800048828125,1620.75,14475162.0
2024-07-16,INFY.NS,1706.6182861328125,1718.3348554402428,1680.8615071130416,1699.2520853457738,6886281.0
2024-07-16,RELIANCE.NS,1576.25,1600.0,1569.125,1593.5,9386838.0
2024-07-16,TCS.NS,4148.736328125,4164.721449679784,4115.424618578997,4142.332001552796,2029521.0
2024-07-18,HDFCBANK.NS,1614.800048828125,1623.949951171875,1599.1500244140625,1608.0,16858532.0
2024-07-18,INFY.NS,1738.258056640625,1745.5252867669142,1699.6476302577444,1699.6476302577444,11248896.0
2024-07-18,RELIANCE.NS,1586.675048828125,1593.9000244140625,1557.824951171875,1576.0,12298374.0
2024-07-18,TCS.NS,4284.86083984375,4294.2438324301,4130.417189111958,4130.417189111958,5613364.0
2024-07-19,HDFCBANK.NS,1607.300048828125,1623.0,1603.5,1616.0,13001076.0
2024-07-19,INFY.NS,1772.7650146484375,1823.24034470405,1766.338191307561,1823.24034470405,29819116.0
2024-07-19,RELIANCE.NS,1555.1500244140625,1589.9749755859375,1552.800048828125,1586.0,13140390.0
2024-07-19,TCS.NS,4281.7255859375,4337.804904546029,4264.658093996186,4296.653506457877,3903354.0
2024-07-22,HDFCBANK.NS,1642.550048828125,1651.0,1612.6500244140625,1617.0,26872411.0
2024-07-22,INFY.NS,1790.4635009765625,1802.4767409150693,1772.764994301763,1779.8840094152727,8462126.0
2024-07-22,RELIANCE.NS,1500.675048828125,1537.5,1499.2750244140625,1537.25,19674376.0
2024-07-22,TCS.NS,4266.748046875,4299.191490921889,4244.505348389891,4279.287597142805,1896386.0
2024-07-23,HDFCBANK.NS,1618.4000244140625,1647.800048828125,1605.0,1647.550048828125,26001076.0
2024-07-23,INFY.NS,1816.2203369140625,1819.2359278172223,1763.1743005910796,1789.6231510275363,7113056.0
2024-07-23,RELIANCE.NS,1487.9000244140625,1505.75,1463.0,1501.0,18052044.0
2024-07-23,TCS.NS,4281.67626953125,4340.741175678139,4245.799206900286,4262.4191537532915,2365208.0
2024-07-24,HDFCBANK.NS,1604.050048828125,1621.0,1588.050048828125,1608.1500244140625,30864103.0
2024-07-24,INFY.NS,1813.303466796875,1821.608924304843,1799.1150422644587,1816.813549415664,6002845.0
2024-07-24,RELIANCE.NS,1495.699951171875,1509.5,1476.4000244140625,1485.0,11913362.0
2024-07-24,TCS.NS,4285.55712890625,4318.249371622304,4247.590548713197,4266.897228490113,1809793.0
2024-07-25,HDFCBANK.NS,1616.5999755859375,1625.0,1593.0,1593.0,12767866.0
2024-07-25,INFY.NS,1804.305908203125,1810.2878458920018,1791.6005969829364,1799.510533393457,5815599.0
2024-07-25,RELIANCE.NS,1492.4000244140625,1500.4749755859375,1477.074951171875,1481.0,12519876.0
2024-07-25,TCS.NS,4301.72900390625,4322.130494844382,4253.66129524061,4274.361150208755,2810342.0
2024-07-26,HDFCBANK.NS,1618.1500244140625,1621.75,1596.449951171875,1605.0,21905270.0
2024-07-26,INFY.NS,1857.7474365234375,1861.8012547338872,1804.800252190318,1804.800252190318,11369047.0
2024-07-26,RELIANCE.NS,1509.0250244140625,1512.425048828125,1490.3499755859375,1492.4000244140625,9859940.0
2024-07-26,TCS.NS,4366.76513671875,4401.198970329675,4316.208954685657,4329.09692035124,3552210.0
2024-07-29,HDFCBANK.NS,1605.050048828125,1631.8499755859375,1598.300048828125,1615.0,25500574.0
2024-07-29,INFY.NS,1850.0352783203125,1881.576174753072,1843.0152337045329,1872.281975079085,4635931.0
2024-07-29,RELIANCE.NS,1520.0999755859375,1527.5,1511.7750244140625,1511.949951171875,7538550.0
2024-07-29,TCS.NS,4360.0478515625,4409.70797280087,4349.996287319477,4393.784856672499,1746803.0
2024-07-30,HDFCBANK.NS,1615.550048828125,1634.75,1599.0,1602.0,27297917.0
2024-07-30,INFY.NS,1856.0172119140625,1858.7856173089488,1839.0602611731742,1850.0352740764486,2721265.0
2024-07-30,RELIANCE.NS,1513.1500244140625,1525.0,1510.0,1517.0250244140625,8228208.0
2024-07-30,TCS.NS,4344.37353515625,4376.8665468264435,4306.506083043501,4369.999800181439,1797906.0
2024-07-31,HDFCBANK.NS,1615.75,1627.9000244140625,1609.199951171875,1614.0,18910242.0
2024-07-31,INFY.NS,1847.21728515625,1863.9270494903697,1844.0533589598933,1855.8687778607152,5004209.0
2024-07-31,RELIANCE.NS,1505.425048828125,1510.449951171875,1501.1500244140625,1504.0,10057346.0
2024-07-31,TCS.NS,4364.27734375,4392.7895758215745,4324.121138863784,4329.097112556377,2330091.0
2024-08-01,HDFCBANK.NS,1638.800048828125,1650.050048828125,1617.949951171875,1622.9000244140625,13107587.0
2024-08-01,INFY.NS,1831.7435302734375,1846.8713321859477,1824.327964766531,1835.2041275099937,7475014.0
2024-08-01,RELIANCE.NS,1515.300048828125,1518.0,1504.300048828125,1512.0,10764222.0
2024-08-01,TCS.NS,4375.970703125,4398.063733856433,4344.074421497802,4378.259456556102,2202244.0
2024-08-02,HDFCBANK.NS,1659.1500244140625,1670.5,1631.0,1631.0,22059619.0
2024-08-02,INFY.NS,1800.697021484375,1838.5658912936087,1795.703946415569,1822.2516470309874,7400938.0
2024-08-02,RELIANCE.NS,1499.324951171875,1509.324951171875,1493.2750244140625,1505.0,10268248.0
2024-08-02,TCS.NS,4262.46826171875,4376.866081389599,4249.4811658784865,4344.02465785939,2811282.0
2024-08-05,HDFCBANK.NS,1615.75,1646.0,1601.0,1640.0999755859375,20666817.0
2024-08-05,INFY.NS,1732.17724609375,1777.2638600737969,1699.2027223979335,1764.8550988919399,10736703.0
